Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2019-2020,49,70714,6051759,Sonoma,Gravenstein Union Elementary,Hillcrest Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,Yes,1444,Locally funded,N,6,8,274,40,0.146,44,0.161,274,40,0.146,44,0.161,Y
2019-2020,49,70714,6119655,Sonoma,Gravenstein Union Elementary,Gravenstein Community Day,Elementary School District,District Community Day Schools,Community Day School,N/A,No ,N/A,N/A,N,K,8,1,1,1,1,1,1,1,1,1,1,Y
2019-2020,49,70722,1,Sonoma,Guerneville Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,1,1,1,0,0,1,1,Y
2019-2020,49,70722,138248,Sonoma,Guerneville Elementary,Guerneville Primary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,K,24,16,0.667,18,0.75,23,16,0.696,17,0.739,Y
2019-2020,49,70722,139048,Sonoma,Guerneville Elementary,California Pacific Charter - Sonoma,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,2037,Directly funded,Y,K,12,178,73,0.41,83,0.466,172,72,0.419,81,0.471,Y
2019-2020,49,70722,6051767,Sonoma,Guerneville Elementary,Guerneville Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,1978,Locally funded,N,K,8,255,143,0.561,173,0.678,255,143,0.561,173,0.678,Y
2019-2020,49,70730,6051775,Sonoma,Harmony Union Elementary,Harmony Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,1,61,18,0.295,19,0.311,59,17,0.288,18,0.305,Y
2019-2020,49,70730,6110639,Sonoma,Harmony Union Elementary,Salmon Creek School - A Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Yes,941,Locally funded,N,2,8,166,50,0.301,55,0.331,166,50,0.301,55,0.331,Y
2019-2020,49,70730,6120588,Sonoma,Harmony Union Elementary,Pathways Charter,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,492,Directly funded,Y,K,12,386,118,0.306,143,0.37,369,110,0.298,134,0.363,Y
2019-2020,49,70763,6051809,Sonoma,Horicon Elementary,Horicon Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,8,62,51,0.823,52,0.839,58,47,0.81,48,0.828,Y
2019-2020,49,70789,6051825,Sonoma,Kenwood ,Kenwood Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,141,19,0.135,23,0.163,141,19,0.135,23,0.163,Y
2019-2020,49,70797,107284,Sonoma,Liberty Elementary,California Virtual Academy @ Sonoma,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,653,Directly funded,Y,K,12,640,339,0.53,362,0.566,623,330,0.53,353,0.567,Y
2019-2020,49,70797,123422,Sonoma,Liberty Elementary,Liberty Primary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,1,44,5,0.114,5,0.114,44,5,0.114,5,0.114,Y
2019-2020,49,70797,139568,Sonoma,Liberty Elementary,Heartwood Charter,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,2071,Directly funded,Y,K,12,120,16,0.133,23,0.192,115,16,0.139,23,0.2,Y
2019-2020,49,70797,6051833,Sonoma,Liberty Elementary,Liberty Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1260,Locally funded,N,1,6,164,28,0.171,31,0.189,164,28,0.171,31,0.189,Y
2019-2020,49,70805,1,Sonoma,Mark West Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,1,0.167,1,0.167,6,1,0.167,1,0.167,Y
2019-2020,49,70805,105890,Sonoma,Mark West Union Elementary,Mark West Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,616,Locally funded,N,K,8,121,42,0.347,42,0.347,121,42,0.347,42,0.347,Y
2019-2020,49,70805,6051841,Sonoma,Mark West Union Elementary,Mark West Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,433,160,0.37,186,0.43,424,158,0.373,184,0.434,Y
2019-2020,49,70805,6051858,Sonoma,Mark West Union Elementary,San Miguel Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1417,Locally funded,N,K,6,424,113,0.267,127,0.3,410,113,0.276,126,0.307,Y
2019-2020,49,70805,6111066,Sonoma,Mark West Union Elementary,John B. Riebli Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1422,Locally funded,N,K,6,430,70,0.163,74,0.172,430,70,0.163,74,0.172,Y
2019-2020,49,70813,1,Sonoma,Monte Rio Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,1,0,0,0,0,Y
2019-2020,49,70813,6051866,Sonoma,Monte Rio Union Elementary,Monte Rio Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,No ,N/A,N/A,N,K,8,77,48,0.623,53,0.688,76,48,0.632,53,0.697,Y
2019-2020,49,70821,6051874,Sonoma,Montgomery Elementary,Montgomery Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,21,7,0.333,11,0.524,21,7,0.333,11,0.524,Y
2019-2020,49,70839,1,Sonoma,Oak Grove Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,0,0,0,0,3,0,0,0,0,Y
2019-2020,49,70839,138065,Sonoma,Oak Grove Union Elementary,Pivot Charter School - North Bay,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,1985,Directly funded,Y,K,12,468,191,0.408,220,0.47,399,162,0.406,187,0.469,Y
2019-2020,49,70839,6051882,Sonoma,Oak Grove Union Elementary,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,K,84,25,0.298,26,0.31,77,23,0.299,24,0.312,Y
2019-2020,49,70839,6051890,Sonoma,Oak Grove Union Elementary,Oak Grove Elementary/Willowside Middle,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,655,Locally funded,N,1,8,791,187,0.236,226,0.286,791,187,0.236,226,0.286,Y
2019-2020,49,70847,1,Sonoma,Old Adobe Union,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,0,0,0,0,5,0,0,0,0,Y
2019-2020,49,70847,119750,Sonoma,Old Adobe Union,River Montessori Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Yes,1086,Directly funded,Y,K,6,175,37,0.211,53,0.303,170,37,0.218,52,0.306,Y
2019-2020,49,70847,127555,Sonoma,Old Adobe Union,Loma Vista Immersion Academy,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1579,Locally funded,N,K,6,458,154,0.336,201,0.439,417,146,0.35,191,0.458,Y
2019-2020,49,70847,6051916,Sonoma,Old Adobe Union,La Tercera Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,327,102,0.312,133,0.407,311,101,0.325,131,0.421,Y
2019-2020,49,70847,6051924,Sonoma,Old Adobe Union,Old Adobe Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1423,Locally funded,N,K,6,351,60,0.171,79,0.225,332,58,0.175,77,0.232,Y
2019-2020,49,70847,6072136,Sonoma,Old Adobe Union,Miwok Valley Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1424,Locally funded,N,K,6,339,215,0.634,257,0.758,323,206,0.638,247,0.765,Y
2019-2020,49,70847,6114755,Sonoma,Old Adobe Union,Sonoma Mountain Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1450,Locally funded,N,K,6,467,47,0.101,66,0.141,453,47,0.104,66,0.146,Y
2019-2020,49,70854,1,Sonoma,Petaluma City Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,1,0,0,0,0,Y
2019-2020,49,70854,124339,Sonoma,Petaluma City Elementary,Sixth Grade Charter Academy at Petaluma Jr. High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,N/A,Yes,1297,Locally funded,N,6,6,27,13,0.481,16,0.593,27,13,0.481,16,0.593,Y
2019-2020,49,70854,132357,Sonoma,Petaluma City Elementary,South County Consortium,Elementary School District,Special Education Schools (Public),District Special Education Consortia School,N/A,No ,N/A,N/A,N,P,12,108,42,0.389,49,0.454,107,41,0.383,48,0.449,Y
2019-2020,49,70854,6051940,Sonoma,Petaluma City Elementary,Grant Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,389,35,9.00E-02,59,0.152,389,35,9.00E-02,59,0.152,Y
2019-2020,49,70854,6051957,Sonoma,Petaluma City Elementary,McDowell Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,257,186,0.724,232,0.903,236,174,0.737,214,0.907,Y
2019-2020,49,70854,6051965,Sonoma,Petaluma City Elementary,McKinley Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,372,119,0.32,152,0.409,358,116,0.324,147,0.411,Y
2019-2020,49,70854,6051973,Sonoma,Petaluma City Elementary,McNear Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,360,79,0.219,108,0.3,344,75,0.218,102,0.297,Y
2019-2020,49,70854,6051981,Sonoma,Petaluma City Elementary,Penngrove Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,Yes,1512,Locally funded,N,K,6,442,89,0.201,117,0.265,419,85,0.203,112,0.267,Y
2019-2020,49,70854,6051999,Sonoma,Petaluma City Elementary,Valley Vista Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,269,124,0.461,153,0.569,244,119,0.488,147,0.602,Y
2019-2020,49,70854,6119036,Sonoma,Petaluma City Elementary,Live Oak Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Yes,382,Directly funded,Y,K,8,290,32,0.11,59,0.203,278,30,0.108,55,0.198,Y
2019-2020,49,70862,1,Sonoma,Petaluma Joint Union High,"Nonpublic, Nonsectarian Schools",High School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,7,0.25,8,0.286,23,7,0.304,8,0.348,Y
2019-2020,49,70862,128157,Sonoma,Petaluma Joint Union High,Gateway to College Academy,High School District,High Schools (Public),Traditional,Not Participating,Yes,1541,Locally funded,N,9,12,69,24,0.348,25,0.362,40,18,0.45,19,0.475,Y
2019-2020,49,70862,131961,Sonoma,Petaluma Joint Union High,Petaluma Accelerated Charter,High School District,Junior High Schools (Public),Traditional,N/A,Yes,1726,Locally funded,N,7,8,114,19,0.167,28,0.246,114,19,0.167,28,0.246,Y
2019-2020,49,70862,138560,Sonoma,Petaluma Joint Union High,RISE Academy,High School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,7,8,4,1,0.25,2,0.5,4,1,0.25,2,0.5,Y
2019-2020,49,70862,4930012,Sonoma,Petaluma Joint Union High,Casa Grande High,High School District,High Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,9,12,1688,503,0.298,738,0.437,1649,488,0.296,714,0.433,Y
2019-2020,49,70862,4930103,Sonoma,Petaluma Joint Union High,Carpe Diem High (Continuation),High School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,25,12,0.48,16,0.64,23,12,0.522,16,0.696,Y
2019-2020,49,70862,4930111,Sonoma,Petaluma Joint Union High,Sonoma Mountain High (Continuation),High School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,27,14,0.519,19,0.704,26,13,0.5,18,0.692,Y
2019-2020,49,70862,4930236,Sonoma,Petaluma Joint Union High,Valley Oaks High (Alternative),High School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,7,12,37,5,0.135,5,0.135,34,5,0.147,5,0.147,Y
2019-2020,49,70862,4935151,Sonoma,Petaluma Joint Union High,Petaluma High,High School District,High Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,9,12,1381,313,0.227,484,0.35,1356,303,0.223,473,0.349,Y
2019-2020,49,70862,4935862,Sonoma,Petaluma Joint Union High,San Antonio High (Continuation),High School District,Continuation High Schools,Continuation School,Not Participating,No ,N/A,N/A,N,9,12,85,53,0.624,71,0.835,64,38,0.594,53,0.828,Y
2019-2020,49,70862,6051932,Sonoma,Petaluma Joint Union High,Mary Collins Charter School at Cherry Valley,High School District,Elementary Schools (Public),Traditional,Not Participating,Yes,480,Locally funded,N,K,8,409,60,0.147,94,0.23,408,60,0.147,94,0.23,Y
2019-2020,49,70862,6060230,Sonoma,Petaluma Joint Union High,Petaluma Junior High,High School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,7,8,558,151,0.271,223,0.4,558,151,0.271,223,0.4,Y
2019-2020,49,70862,6062137,Sonoma,Petaluma Joint Union High,Kenilworth Junior High,High School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,7,8,871,305,0.35,443,0.509,871,305,0.35,443,0.509,Y
2019-2020,49,70870,1,Sonoma,Piner-Olivet Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,0,0,0,0,3,0,0,0,0,Y
2019-2020,49,70870,101253,Sonoma,Piner-Olivet Union Elementary,Jack London Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,275,96,0.349,111,0.404,274,95,0.347,110,0.401,Y
2019-2020,49,70870,106344,Sonoma,Piner-Olivet Union Elementary,Northwest Prep Charter,Elementary School District,High Schools (Public),Traditional,Not Participating,Yes,526,Directly funded,N,7,12,109,34,0.312,45,0.413,106,32,0.302,43,0.406,Y
2019-2020,49,70870,6066344,Sonoma,Piner-Olivet Union Elementary,Olivet Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1440,Directly funded,N,K,6,337,119,0.353,132,0.392,327,116,0.355,129,0.394,Y
2019-2020,49,70870,6109144,Sonoma,Piner-Olivet Union Elementary,Morrice Schaefer Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1439,Directly funded,N,K,6,348,120,0.345,136,0.391,348,120,0.345,136,0.391,Y
2019-2020,49,70870,6113492,Sonoma,Piner-Olivet Union Elementary,Piner-Olivet Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,Yes,98,Directly funded,N,6,8,209,62,0.297,65,0.311,209,62,0.297,65,0.311,Y
2019-2020,49,70888,6052013,Sonoma,Kashia Elementary,Kashia Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,12,12,1,12,1,12,12,1,12,1,Y
2019-2020,49,70896,1,Sonoma,Rincon Valley Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,3,0.375,3,0.375,8,3,0.375,3,0.375,Y
2019-2020,49,70896,102525,Sonoma,Rincon Valley Union Elementary,Rincon Valley Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Yes,525,Locally funded,N,K,8,355,77,0.217,82,0.231,354,76,0.215,81,0.229,Y
2019-2020,49,70896,120980,Sonoma,Rincon Valley Union Elementary,Rincon Valley Partnership,Elementary School District,Special Education Schools (Public),District Special Education Consortia School,N/A,No ,N/A,N/A,N,P,6,96,24,0.25,24,0.25,94,24,0.255,24,0.255,Y
2019-2020,49,70896,6052021,Sonoma,Rincon Valley Union Elementary,Madrone Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,414,121,0.292,137,0.331,402,119,0.296,135,0.336,Y
2019-2020,49,70896,6052039,Sonoma,Rincon Valley Union Elementary,Spring Creek Matanzas Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1105,Locally funded,N,K,6,494,156,0.316,172,0.348,484,155,0.32,170,0.351,Y
2019-2020,49,70896,6052047,Sonoma,Rincon Valley Union Elementary,Whited Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1259,Locally funded,N,K,6,379,132,0.348,137,0.361,379,132,0.348,137,0.361,Y
2019-2020,49,70896,6052054,Sonoma,Rincon Valley Union Elementary,Sequoia Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,412,56,0.136,61,0.148,412,56,0.136,61,0.148,Y
2019-2020,49,70896,6052070,Sonoma,Rincon Valley Union Elementary,Village Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1257,Locally funded,N,K,6,342,88,0.257,99,0.289,342,88,0.257,99,0.289,Y
2019-2020,49,70896,6085229,Sonoma,Rincon Valley Union Elementary,Binkley Elementary Charter,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1258,Locally funded,N,K,6,352,114,0.324,130,0.369,341,110,0.323,125,0.367,Y
2019-2020,49,70896,6117907,Sonoma,Rincon Valley Union Elementary,Austin Creek Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,389,23,5.91E-02,25,6.43E-02,389,23,5.91E-02,25,6.43E-02,Y
2019-2020,49,70904,1,Sonoma,Roseland,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,1,0,0,0,0,Y
2019-2020,49,70904,101923,Sonoma,Roseland,Roseland Charter,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,558,Directly funded,N,K,12,1459,930,0.637,1222,0.838,1445,919,0.636,1211,0.838,Y
2019-2020,49,70904,125336,Sonoma,Roseland,Roseland Creek Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,391,277,0.708,334,0.854,381,270,0.709,327,0.858,Y
2019-2020,49,70904,6052088,Sonoma,Roseland,Roseland Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,508,375,0.738,446,0.878,499,372,0.745,440,0.882,Y
2019-2020,49,70904,6052096,Sonoma,Roseland,Sheppard Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,508,346,0.681,444,0.874,502,343,0.683,439,0.875,Y
2019-2020,49,70912,1,Sonoma,Santa Rosa Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,5,0.263,5,0.263,19,5,0.263,5,0.263,Y
2019-2020,49,70912,113530,Sonoma,Santa Rosa Elementary,Santa Rosa Charter School for the Arts,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,845,Locally funded,N,K,8,408,120,0.294,137,0.336,408,120,0.294,137,0.336,Y
2019-2020,49,70912,125831,Sonoma,Santa Rosa Elementary,Santa Rosa French-American Charter (SRFACS),Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1397,Locally funded,N,K,6,476,79,0.166,99,0.208,464,79,0.17,99,0.213,Y
2019-2020,49,70912,128074,Sonoma,Santa Rosa Elementary,Cesar Chavez Language Academy,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,Yes,1523,Locally funded,N,K,8,423,172,0.407,221,0.522,416,170,0.409,219,0.526,Y
2019-2020,49,70912,6052104,Sonoma,Santa Rosa Elementary,Brook Hill Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,393,269,0.684,322,0.819,382,259,0.678,311,0.814,Y
2019-2020,49,70912,6052112,Sonoma,Santa Rosa Elementary,Luther Burbank Elementary,Elementary School District,Elementary Schools (Public),Traditional,Not Participating,No ,N/A,N/A,N,K,6,328,180,0.549,221,0.674,321,175,0.545,215,0.67,Y
