Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2018-2019,44,69799,6049712,Santa Cruz,Pajaro Valley Unified,Hall District Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,556,455,0.818,484,0.871,541,448,0.828,475,0.878,Y
2018-2019,44,69799,6049720,Santa Cruz,Pajaro Valley Unified,Linscott Charter,Unified School District,Elementary Schools (Public),Traditional,N/A,Yes,41,Locally funded,N,K,8,278,106,0.381,147,0.529,278,106,0.381,147,0.529,Y
2018-2019,44,69799,6049738,Santa Cruz,Pajaro Valley Unified,Mar Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,444,119,0.268,148,0.333,428,118,0.276,146,0.341,Y
2018-2019,44,69799,6049746,Santa Cruz,Pajaro Valley Unified,Mintie White Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,624,510,0.817,539,0.864,610,503,0.825,530,0.869,Y
2018-2019,44,69799,6049753,Santa Cruz,Pajaro Valley Unified,Pajaro Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,502,451,0.898,482,0.96,502,451,0.898,482,0.96,Y
2018-2019,44,69799,6049779,Santa Cruz,Pajaro Valley Unified,Rio del Mar Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,528,88,0.167,97,0.184,528,88,0.167,97,0.184,Y
2018-2019,44,69799,6049787,Santa Cruz,Pajaro Valley Unified,Rolling Hills Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,652,562,0.862,612,0.939,652,562,0.862,612,0.939,Y
2018-2019,44,69799,6049803,Santa Cruz,Pajaro Valley Unified,T. S. MacQuiddy Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,604,496,0.821,516,0.854,604,496,0.821,516,0.854,Y
2018-2019,44,69799,6049811,Santa Cruz,Pajaro Valley Unified,Valencia Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,545,183,0.336,207,0.38,532,181,0.34,205,0.385,Y
2018-2019,44,69799,6049829,Santa Cruz,Pajaro Valley Unified,Alianza Charter,Unified School District,Elementary Schools (Public),Traditional,CEP,Yes,164,Locally funded,N,K,8,670,445,0.664,491,0.733,670,445,0.664,491,0.733,Y
2018-2019,44,69799,6108138,Santa Cruz,Pajaro Valley Unified,Ohlone Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,492,417,0.848,443,0.9,492,417,0.848,443,0.9,Y
2018-2019,44,69799,6108146,Santa Cruz,Pajaro Valley Unified,Starlight Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,632,505,0.799,569,0.9,629,503,0.8,566,0.9,Y
2018-2019,44,69799,6112841,Santa Cruz,Pajaro Valley Unified,Lakeview Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,689,574,0.833,632,0.917,689,574,0.833,632,0.917,Y
2018-2019,44,69799,6117253,Santa Cruz,Pajaro Valley Unified,Ann Soldo Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,517,389,0.752,428,0.828,506,381,0.753,420,0.83,Y
2018-2019,44,69799,6119077,Santa Cruz,Pajaro Valley Unified,Watsonville Charter School of the Arts,Unified School District,Elementary Schools (Public),Traditional,N/A,Yes,373,Locally funded,N,K,8,381,208,0.546,263,0.69,381,208,0.546,263,0.69,Y
2018-2019,44,69807,1,Santa Cruz,San Lorenzo Valley Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,0,0,0,0,1,0,0,0,0,Y
2018-2019,44,69807,110007,Santa Cruz,San Lorenzo Valley Unified,Ocean Grove Charter,Unified School District,K-12 Schools (Public),Traditional,N/A,Yes,747,Directly funded,Y,K,12,2630,454,0.173,513,0.195,2583,444,0.172,502,0.194,Y
2018-2019,44,69807,4430179,Santa Cruz,San Lorenzo Valley Unified,SLVUSD Charter,Unified School District,K-12 Schools (Public),Traditional,N/A,Yes,25,Locally funded,N,K,12,293,51,0.174,51,0.174,290,49,0.169,49,0.169,Y
2018-2019,44,69807,4436754,Santa Cruz,San Lorenzo Valley Unified,San Lorenzo Valley High,Unified School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,737,151,0.205,165,0.224,718,147,0.205,161,0.224,Y
2018-2019,44,69807,6049837,Santa Cruz,San Lorenzo Valley Unified,Boulder Creek Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,510,149,0.292,158,0.31,489,142,0.29,151,0.309,Y
2018-2019,44,69807,6049852,Santa Cruz,San Lorenzo Valley Unified,San Lorenzo Valley Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,561,114,0.203,116,0.207,550,111,0.202,113,0.205,Y
2018-2019,44,69807,6060644,Santa Cruz,San Lorenzo Valley Unified,San Lorenzo Valley Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,6,8,519,121,0.233,136,0.262,519,121,0.233,136,0.262,Y
2018-2019,44,69815,6049860,Santa Cruz,Santa Cruz City Elementary,Bay View Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,442,192,0.434,212,0.48,432,189,0.438,208,0.481,Y
2018-2019,44,69815,6049886,Santa Cruz,Santa Cruz City Elementary,De Laveaga Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,528,172,0.326,191,0.362,521,169,0.324,188,0.361,Y
2018-2019,44,69815,6049894,Santa Cruz,Santa Cruz City Elementary,Gault Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,342,211,0.617,237,0.693,331,207,0.625,233,0.704,Y
2018-2019,44,69815,6049928,Santa Cruz,Santa Cruz City Elementary,Westlake Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,529,97,0.183,111,0.21,519,95,0.183,109,0.21,Y
2018-2019,44,69815,6108203,Santa Cruz,Santa Cruz City Elementary,Santa Cruz City Elementary Alternative Education-Monarch,Elementary School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,K,6,141,43,0.305,52,0.369,141,43,0.305,52,0.369,Y
2018-2019,44,69823,1,Santa Cruz,Santa Cruz City High,"Nonpublic, Nonsectarian Schools",High School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,4,0.444,4,0.444,8,4,0.5,4,0.5,Y
2018-2019,44,69823,4430096,Santa Cruz,Santa Cruz City High,Ark Independent Studies,High School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,9,12,58,25,0.431,28,0.483,53,23,0.434,25,0.472,Y
2018-2019,44,69823,4430187,Santa Cruz,Santa Cruz City High,Delta Charter,High School District,High Schools (Public),Traditional,N/A,Yes,59,Locally funded,N,9,12,123,35,0.285,45,0.366,103,28,0.272,37,0.359,Y
2018-2019,44,69823,4430195,Santa Cruz,Santa Cruz City High,Alternative Family Education,High School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,K,12,112,17,0.152,19,0.17,108,14,0.13,16,0.148,Y
2018-2019,44,69823,4432340,Santa Cruz,Santa Cruz City High,Harbor High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,842,367,0.436,443,0.526,807,348,0.431,423,0.524,Y
2018-2019,44,69823,4436960,Santa Cruz,Santa Cruz City High,Costanoa Continuation High,High School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,86,57,0.663,65,0.756,71,49,0.69,54,0.761,Y
2018-2019,44,69823,4437109,Santa Cruz,Santa Cruz City High,Santa Cruz High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1142,314,0.275,362,0.317,1115,303,0.272,349,0.313,Y
2018-2019,44,69823,4437406,Santa Cruz,Santa Cruz City High,Soquel High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,1173,310,0.264,367,0.313,1143,300,0.262,355,0.311,Y
2018-2019,44,69823,6060149,Santa Cruz,Santa Cruz City High,Branciforte Middle,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,6,8,465,184,0.396,217,0.467,465,184,0.396,217,0.467,Y
2018-2019,44,69823,6060156,Santa Cruz,Santa Cruz City High,Mission Hill Middle,High School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,6,8,607,178,0.293,217,0.357,607,178,0.293,217,0.357,Y
2018-2019,44,69849,126920,Santa Cruz,Soquel Union Elementary,Opal Cliffs,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,P,5,42,12,0.286,12,0.286,20,7,0.35,7,0.35,Y
2018-2019,44,69849,6049977,Santa Cruz,Soquel Union Elementary,Santa Cruz Gardens Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,286,75,0.262,86,0.301,286,75,0.262,86,0.301,Y
2018-2019,44,69849,6049985,Santa Cruz,Soquel Union Elementary,Soquel Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,409,142,0.347,173,0.423,409,142,0.347,173,0.423,Y
2018-2019,44,69849,6066542,Santa Cruz,Soquel Union Elementary,New Brighton Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,6,8,704,156,0.222,190,0.27,704,156,0.222,190,0.27,Y
2018-2019,44,69849,6111421,Santa Cruz,Soquel Union Elementary,Main Street Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,453,100,0.221,115,0.254,453,100,0.221,115,0.254,Y
2018-2019,44,75432,1,Santa Cruz,Scotts Valley Unified,"Nonpublic, Nonsectarian Schools",Unified School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,1,0.333,1,0.333,2,1,0.5,1,0.5,Y
2018-2019,44,75432,4430211,Santa Cruz,Scotts Valley Unified,Scotts Valley High,Unified School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,818,73,8.92E-02,82,0.1,784,68,8.67E-02,77,9.82E-02,Y
2018-2019,44,75432,6049936,Santa Cruz,Scotts Valley Unified,Brook Knoll Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,P,5,516,49,9.50E-02,52,0.101,507,48,9.47E-02,51,0.101,Y
2018-2019,44,75432,6049944,Santa Cruz,Scotts Valley Unified,Scotts Valley Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,6,8,534,55,0.103,59,0.11,534,55,0.103,59,0.11,Y
2018-2019,44,75432,6049951,Santa Cruz,Scotts Valley Unified,Vine Hill Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,5,550,68,0.124,72,0.131,538,68,0.126,72,0.134,Y
2018-2019,45,10454,111674,Shasta,Shasta County Office of Education,Chrysalis Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,N/A,Yes,778,Directly funded,Y,K,8,232,72,0.31,97,0.418,232,72,0.31,97,0.418,Y
2018-2019,45,10454,132647,Shasta,Shasta County Office of Education,Shasta County Independent Study Charter,County Office of Education (COE),High Schools (Public),Traditional,N/A,Yes,1757,Locally funded,N,6,12,123,77,0.626,83,0.675,117,73,0.624,79,0.675,Y
2018-2019,45,10454,132944,Shasta,Shasta County Office of Education,Redding STEM Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,N/A,Yes,1770,Directly funded,Y,K,8,237,108,0.456,126,0.532,237,108,0.456,126,0.532,Y
2018-2019,45,10454,4530150,Shasta,Shasta County Office of Education,Shasta County Juvenile Court,County Office of Education (COE),Juvenile Court Schools,Juvenile Court School,N/A,No ,N/A,N/A,N,7,12,23,23,1,23,1,22,22,1,22,1,Y
2018-2019,45,10454,6069389,Shasta,Shasta County Office of Education,Shasta County Special Education,County Office of Education (COE),Special Education Schools (Public),Special Education School,CEP,No ,N/A,N/A,N,K,12,37,22,0.595,22,0.595,37,22,0.595,22,0.595,Y
2018-2019,45,69856,4530028,Shasta,Anderson Union High,West Valley High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,867,327,0.377,396,0.457,842,320,0.38,388,0.461,Y
2018-2019,45,69856,4530051,Shasta,Anderson Union High,Oakview High (Alternative),High School District,Alternative Schools of Choice,Alternative School of Choice,N/A,No ,N/A,N/A,N,9,12,101,63,0.624,65,0.644,95,59,0.621,61,0.642,Y
2018-2019,45,69856,4530192,Shasta,Anderson Union High,Anderson Community Day,High School District,District Community Day Schools,Community Day School,N/A,No ,N/A,N/A,N,9,10,16,14,0.875,16,1,16,14,0.875,16,1,Y
2018-2019,45,69856,4530333,Shasta,Anderson Union High,Anderson New Technology High,High School District,High Schools (Public),Traditional,N/A,Yes,452,Locally funded,N,9,12,161,78,0.484,86,0.534,156,76,0.487,84,0.538,Y
2018-2019,45,69856,4530762,Shasta,Anderson Union High,North Valley High,High School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,54,38,0.704,40,0.741,53,38,0.717,40,0.755,Y
2018-2019,45,69856,4530804,Shasta,Anderson Union High,Anderson High,High School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,9,12,538,295,0.548,347,0.645,514,279,0.543,331,0.644,Y
2018-2019,45,69872,6050074,Shasta,Bella Vista Elementary,Bella Vista Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,363,198,0.545,225,0.62,356,194,0.545,220,0.618,Y
2018-2019,45,69880,6050082,Shasta,Black Butte Union Elementary,Black Butte Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,146,92,0.63,109,0.747,142,90,0.634,106,0.746,Y
2018-2019,45,69880,6113260,Shasta,Black Butte Union Elementary,Black Butte Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,6,8,64,40,0.625,45,0.703,64,40,0.625,45,0.703,Y
2018-2019,45,69914,1,Shasta,Cascade Union Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,3,0.333,3,0.333,9,3,0.333,3,0.333,Y
2018-2019,45,69914,135624,Shasta,Cascade Union Elementary,Tree of Life International Charter,Elementary School District,Elementary Schools (Public),Traditional,CEP,Yes,1869,Directly funded,Y,K,5,146,75,0.514,91,0.623,137,72,0.526,86,0.628,Y
2018-2019,45,69914,6050124,Shasta,Cascade Union Elementary,Anderson Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,N/A,N/A,N,5,8,397,288,0.725,319,0.804,397,288,0.725,319,0.804,Y
2018-2019,45,69914,6050132,Shasta,Cascade Union Elementary,Anderson Heights Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,2,5,269,205,0.762,221,0.822,269,205,0.762,221,0.822,Y
2018-2019,45,69914,6050140,Shasta,Cascade Union Elementary,Meadow Lane Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,P,3,370,279,0.754,313,0.846,351,263,0.749,296,0.843,Y
2018-2019,45,69914,6114144,Shasta,Cascade Union Elementary,North State Aspire Academy,Elementary School District,District Community Day Schools,Community Day School,CEP,No ,N/A,N/A,N,K,8,15,10,0.667,11,0.733,15,10,0.667,11,0.733,Y
2018-2019,45,69922,6050165,Shasta,Castle Rock Union Elementary,Castle Rock Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,64,47,0.734,55,0.859,64,47,0.734,55,0.859,Y
2018-2019,45,69948,1,Shasta,Columbia Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,1,0.5,1,0.5,2,1,0.5,1,0.5,Y
2018-2019,45,69948,101113,Shasta,Columbia Elementary,Columbia-East Valley K-6 Community Day,Elementary School District,District Community Day Schools,Community Day School,N/A,No ,N/A,N/A,N,K,8,5,5,1,5,1,5,5,1,5,1,Y
2018-2019,45,69948,134122,Shasta,Columbia Elementary,Redding School of the Arts,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,1793,Directly funded,Y,K,12,609,161,0.264,187,0.307,607,161,0.265,187,0.308,Y
2018-2019,45,69948,6050181,Shasta,Columbia Elementary,Columbia Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,4,442,141,0.319,164,0.371,422,139,0.329,161,0.382,Y
2018-2019,45,69948,6117857,Shasta,Columbia Elementary,Mountain View Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,5,8,320,89,0.278,107,0.334,320,89,0.278,107,0.334,Y
2018-2019,45,69955,111393,Shasta,Cottonwood Union Elementary,North Cottonwood,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,4,528,259,0.491,297,0.562,509,249,0.489,286,0.562,Y
2018-2019,45,69955,121640,Shasta,Cottonwood Union Elementary,Cottonwood Creek Charter,Elementary School District,Elementary Schools (Public),Traditional,N/A,Yes,1183,Directly funded,N,K,8,229,54,0.236,71,0.31,229,54,0.236,71,0.31,Y
2018-2019,45,69955,6050207,Shasta,Cottonwood Union Elementary,West Cottonwood Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,5,8,404,173,0.428,207,0.512,404,173,0.428,207,0.512,Y
2018-2019,45,69971,1,Shasta,Enterprise Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,6,0.5,6,0.5,12,6,0.5,6,0.5,Y
2018-2019,45,69971,135830,Shasta,Enterprise Elementary,PACE Academy Charter,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,1861,Locally funded,N,K,12,98,76,0.776,81,0.827,98,76,0.776,81,0.827,Y
2018-2019,45,69971,135848,Shasta,Enterprise Elementary,Redding Collegiate Academy,Elementary School District,K-12 Schools (Public),Traditional,N/A,Yes,1864,Locally funded,N,K,12,157,88,0.561,111,0.707,156,88,0.564,110,0.705,Y
2018-2019,45,69971,6050215,Shasta,Enterprise Elementary,Alta Mesa Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,288,214,0.743,244,0.847,278,210,0.755,239,0.86,Y
2018-2019,45,69971,6050223,Shasta,Enterprise Elementary,Lassen View Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,415,288,0.694,320,0.771,406,281,0.692,313,0.771,Y
2018-2019,45,69971,6050231,Shasta,Enterprise Elementary,Mistletoe Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,610,347,0.569,412,0.675,596,340,0.57,403,0.676,Y
2018-2019,45,69971,6050249,Shasta,Enterprise Elementary,Parsons Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,N/A,No ,N/A,N/A,N,6,8,538,387,0.719,426,0.792,538,387,0.719,426,0.792,Y
2018-2019,45,69971,6050256,Shasta,Enterprise Elementary,Rother Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,295,256,0.868,278,0.942,289,252,0.872,274,0.948,Y
2018-2019,45,69971,6050264,Shasta,Enterprise Elementary,Shasta Meadows Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,No ,N/A,N/A,N,K,5,376,274,0.729,303,0.806,366,268,0.732,295,0.806,Y
2018-2019,45,69971,6111470,Shasta,Enterprise Elementary,Boulder Creek Elementary,Elementary School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,8,956,412,0.431,492,0.515,942,405,0.43,484,0.514,Y
2018-2019,45,69989,4530010,Shasta,Fall River Joint Unified,Mountain View High (Continuation),Unified School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,25,23,0.92,23,0.92,21,19,0.905,19,0.905,Y
2018-2019,45,69989,4530226,Shasta,Fall River Joint Unified,Soldier Mountain High (Continuation),Unified School District,Continuation High Schools,Continuation School,N/A,No ,N/A,N/A,N,9,12,11,7,0.636,8,0.727,6,3,0.5,4,0.667,Y
2018-2019,45,69989,4530234,Shasta,Fall River Joint Unified,Fall River Community Day,Unified School District,District Community Day Schools,Community Day School,N/A,No ,N/A,N/A,N,7,12,11,10,0.909,10,0.909,11,10,0.909,10,0.909,Y
2018-2019,45,69989,4530242,Shasta,Fall River Joint Unified,Burney Community Day,Unified School District,District Community Day Schools,Community Day School,N/A,No ,N/A,N/A,N,7,12,13,11,0.846,12,0.923,13,11,0.846,12,0.923,Y
2018-2019,45,69989,4531000,Shasta,Fall River Joint Unified,Burney Junior-Senior High,Unified School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,7,12,229,117,0.511,130,0.568,222,115,0.518,127,0.572,Y
2018-2019,45,69989,4533600,Shasta,Fall River Joint Unified,Fall River Junior-Senior High,Unified School District,High Schools (Public),Traditional,N/A,No ,N/A,N/A,N,7,12,246,89,0.362,110,0.447,240,84,0.35,105,0.438,Y
2018-2019,45,69989,6050272,Shasta,Fall River Joint Unified,Burney Elementary,Unified School District,Elementary Schools (Public),Traditional,N/A,No ,N/A,N/A,N,K,6,359,234,0.652,253,0.705,355,232,0.654,251,0.707,Y
